Date,Open,High,Low,Close,Adj Close,Volume
2013-05-01,37.869999,40.209999,37.520000,39.009998,36.850742,2392100
2013-06-01,39.070000,39.480000,37.060001,38.110001,36.000557,2674900
2013-07-01,38.560001,40.549999,38.279999,40.299999,38.202362,2573300
2013-08-01,40.610001,40.970001,39.480000,39.580002,37.519836,1899300
2013-09-01,40.009998,42.090000,39.680000,41.080002,38.941769,2749200
2013-10-01,41.080002,43.419998,40.040001,43.000000,40.904816,3092100
2013-11-01,43.090000,44.380001,42.549999,44.259998,42.103416,2336200
2013-12-01,44.259998,45.400002,43.400002,45.240002,43.035679,2857800
2014-01-01,45.119999,45.639999,43.630001,44.139999,42.104671,4084900
2014-02-01,44.139999,46.660000,42.970001,46.419998,44.279533,3358900
2014-03-01,45.959999,47.080002,45.189999,46.000000,43.878899,3322600
2014-04-01,46.180000,46.700001,44.220001,46.020000,44.025429,3585000
2014-05-01,46.060001,47.599998,45.450001,47.580002,45.517815,2600900
2014-06-01,47.700001,48.619999,47.360001,48.520000,46.417076,2717200
2014-07-01,48.610001,49.400002,48.009998,48.070000,46.130703,3075900
2014-08-01,47.980000,50.180000,47.480000,50.119999,48.098000,2715600
2014-09-01,50.230000,50.490002,48.880001,49.180000,47.195934,2481500
2014-10-01,49.110001,50.689999,45.160000,50.590000,48.686428,5464300
2014-11-01,50.669998,52.360001,50.110001,52.150002,50.187729,3414300
2014-12-01,52.099998,52.599998,49.700001,51.790001,49.841278,3970600
2015-01-01,51.990002,52.330002,49.919998,51.110001,49.316860,4449600
2015-02-01,51.250000,54.889999,50.619999,54.459999,52.549324,3695700
2015-03-01,54.689999,55.270000,53.049999,53.869999,51.980026,5745100
2015-04-01,53.840000,55.320000,53.310001,53.770000,52.005638,4257800
2015-05-01,53.990002,55.330002,53.340000,54.669998,52.876110,3289300
2015-06-01,54.849998,55.340000,53.369999,53.669998,51.908920,5590700
2015-07-01,54.180000,55.950001,53.049999,55.250000,53.654301,5305000
2015-08-01,55.310001,55.529999,40.110001,51.939999,50.439892,9408500
2015-09-01,51.430000,53.590000,48.639999,49.980000,48.536503,5483300
2015-10-01,50.049999,54.490002,49.400002,54.119999,52.699436,5286900
2015-11-01,54.270000,55.130001,52.450001,54.259998,52.835758,4872200
2015-12-01,54.500000,54.939999,51.869999,52.830002,51.443310,6688000
2016-01-01,51.919998,52.160000,46.180000,49.110001,47.960537,7479600
2016-02-01,48.869999,49.840000,45.450001,49.169998,48.019142,6367100
2016-03-01,49.560001,52.770000,49.410000,52.419998,51.193069,6987500
2016-04-01,52.139999,53.680000,51.750000,52.189999,51.095158,5540000
2016-05-01,52.340000,53.400002,51.220001,53.240002,52.123135,4097100
2016-06-01,53.020000,53.889999,49.779999,52.470001,51.369278,4525300
2016-07-01,52.430000,55.180000,51.950001,55.090000,54.090626,4112300
2016-08-01,55.049999,56.080002,54.419998,55.240002,54.237900,3297300
2016-09-01,55.279999,55.849998,53.910000,55.480000,54.473545,3551200
2016-10-01,55.389999,55.580002,53.950001,54.060001,53.169861,3375900
2016-11-01,54.150002,56.009998,52.830002,55.560001,54.645164,6812400
2016-12-01,55.650002,57.169998,55.040001,56.770000,55.835239,7737900
2017-01-01,56.139999,58.400002,55.980000,57.799999,57.056747,6683900
2017-02-01,58.110001,60.500000,57.770000,60.220001,59.445633,5800500
2017-03-01,60.740002,61.160000,59.240002,60.480000,59.702293,5970200
2017-04-01,60.540001,62.020000,59.730000,61.840000,61.181656,7289300
2017-05-01,62.000000,63.400002,61.430000,63.279999,62.606319,6471300
2017-06-01,63.439999,64.250000,62.630001,63.200001,62.527172,6053900
2017-07-01,63.430000,65.540001,62.630001,64.889999,64.385109,5147400
2017-08-01,65.120003,65.629997,63.529999,65.559998,65.049896,8502400
2017-09-01,65.720001,66.129997,64.839996,66.070000,65.555939,4531900
2017-10-01,66.180000,68.160004,66.019997,68.070000,67.760941,4435600
2017-11-01,68.370003,70.269997,67.730003,70.150002,69.831497,4991800
2017-12-01,70.050003,71.339996,68.940002,70.709999,70.388954,5502300
2018-01-01,71.029999,76.830002,70.889999,75.769997,75.618942,7876600
2018-02-01,75.510002,76.050003,67.830002,73.639999,73.493195,10987300
2018-03-01,73.730003,76.540001,70.120003,71.709999,71.567039,7865600
2018-04-01,71.389999,74.239998,69.300003,72.150002,72.150002,8275900
2018-05-01,72.010002,75.309998,71.190002,75.190002,75.190002,3086700
