Date,Open,High,Low,Close,Adj Close,Volume
2013-05-01,66.680000,70.000000,66.129997,67.570000,61.150742,27724800
2013-06-01,67.620003,68.690002,64.830002,66.199997,59.910896,35158400
2013-07-01,66.500000,70.250000,66.190002,69.779999,63.481110,21063300
2013-08-01,70.180000,70.690002,67.129997,67.290001,61.215889,17990600
2013-09-01,68.070000,71.849998,67.300003,69.610001,63.326454,17376500
2013-10-01,69.480003,73.269997,68.250000,72.510002,66.298050,20318200
2013-11-01,72.650002,74.760002,72.220001,74.190002,67.834122,14257100
2013-12-01,74.239998,75.349998,72.449997,75.239998,68.794167,15915700
2014-01-01,75.050003,75.099998,70.919998,71.470001,65.699982,25155500
2014-02-01,71.400002,75.239998,69.599998,74.970001,68.917419,27269100
2014-03-01,74.339996,75.750000,73.900002,75.230003,69.156418,18049300
2014-04-01,75.470001,76.370003,73.709999,75.989998,70.163712,15840200
2014-05-01,75.930000,77.230003,75.250000,77.209999,71.290161,15742800
2014-06-01,77.279999,78.849998,77.000000,77.949997,71.973450,21839900
2014-07-01,78.139999,78.839996,75.370003,75.370003,69.953995,13289800
2014-08-01,75.150002,78.349998,74.589996,78.120003,72.506386,13922800
2014-09-01,78.129997,79.209999,76.750000,76.949997,71.420456,15612200
2014-10-01,76.860001,78.989998,72.320000,78.989998,73.678986,28861500
2014-11-01,79.029999,81.860001,78.389999,81.529999,76.048203,13370000
2014-12-01,81.269997,82.529999,78.480003,81.160004,75.703094,20582200
2015-01-01,81.339996,81.599998,78.360001,78.419998,73.568970,21443200
2015-02-01,78.589996,83.180000,77.959999,82.800003,77.678032,20980800
2015-03-01,82.830002,83.279999,79.540001,80.470001,75.492157,18489500
2015-04-01,80.589996,81.839996,79.800003,80.300003,75.755577,15859500
2015-05-01,80.589996,82.550003,79.900002,81.070000,76.482018,12319700
2015-06-01,81.360001,81.910004,78.419998,78.580002,74.132927,13458500
2015-07-01,79.360001,81.099998,78.379997,80.279999,76.155281,13854100
2015-08-01,80.309998,80.930000,47.700001,76.220001,72.303879,24119700
2015-09-01,74.190002,77.080002,72.290001,73.739998,69.951286,18992600
2015-10-01,73.820000,79.320000,72.730003,79.150002,75.533134,15406600
2015-11-01,78.900002,79.889999,76.320000,78.919998,75.313652,12719100
2015-12-01,79.169998,79.680000,76.500000,77.760002,74.206657,23038200
2016-01-01,76.529999,77.120003,70.540001,75.980003,72.950951,31264700
2016-02-01,75.279999,78.199997,72.419998,76.839996,73.776665,29861100
2016-03-01,77.190002,81.730003,77.040001,81.250000,78.010857,30595200
2016-04-01,80.910004,82.650002,80.379997,80.980003,78.146782,18081400
2016-05-01,81.150002,82.410004,79.980003,81.750000,78.889847,13446800
2016-06-01,81.500000,83.260002,79.059998,83.239998,80.327705,17734700
2016-07-01,83.279999,85.910004,82.570000,85.150002,82.617096,12769700
2016-08-01,85.120003,86.309998,84.610001,85.160004,82.626793,15586300
2016-09-01,85.099998,85.889999,82.099998,83.930000,81.433380,15565200
2016-10-01,83.739998,83.779999,81.699997,82.309998,80.236954,13623800
2016-11-01,82.470001,85.449997,81.239998,84.760002,82.625252,18998400
2016-12-01,84.900002,87.389999,84.320000,85.180000,83.034676,18282600
2017-01-01,85.550003,87.209999,85.110001,86.680000,85.063591,17741600
2017-02-01,86.470001,90.809998,86.019997,90.430000,88.743675,13239700
2017-03-01,91.029999,91.680000,89.300003,89.940002,88.262810,18528200
2017-04-01,90.000000,92.000000,88.730003,91.489998,90.207954,12444300
2017-05-01,91.620003,92.989998,89.900002,92.930000,91.627777,13312300
2017-06-01,93.139999,94.529999,91.610001,92.669998,91.371414,12357800
2017-07-01,92.989998,93.760002,91.980003,93.349998,92.553604,10008800
2017-08-01,93.589996,93.949997,91.599998,93.010002,92.216507,13538400
2017-09-01,93.379997,94.980003,92.070000,94.790001,93.981316,10522600
2017-10-01,94.889999,97.739998,94.769997,96.779999,96.391510,9440300
2017-11-01,96.970001,101.529999,96.559998,101.120003,100.714096,9494300
2017-12-01,100.970001,102.790001,99.209999,102.029999,101.620438,12493200
2018-01-01,102.360001,108.989998,102.129997,107.150002,106.719887,20325400
2018-02-01,106.699997,107.489998,96.809998,102.830002,102.417229,23945300
2018-03-01,102.870003,105.800003,98.830002,101.050003,100.644371,15064200
2018-04-01,100.809998,103.349998,97.750000,100.110001,100.110001,18092100
2018-05-01,99.760002,101.949997,97.180000,101.849998,101.849998,6344100
