Date,Open,High,Low,Close,Adj Close,Volume
2013-05-01,43.220001,44.270000,41.139999,41.200001,37.058937,1203328900
2013-06-01,41.400002,41.950001,36.160000,38.500000,34.630318,1877426000
2013-07-01,38.680000,40.240002,36.980000,39.009998,35.549652,1436049500
2013-08-01,39.430000,40.200001,37.169998,38.020000,34.647472,1410814100
2013-09-01,38.570000,43.320000,38.169998,40.759998,37.144417,1415824200
2013-10-01,41.040001,43.910000,41.009998,42.459999,38.693623,1293420000
2013-11-01,42.619999,43.090000,40.320000,42.349998,38.593380,1307769100
2013-12-01,42.189999,42.259998,40.139999,41.799999,38.092163,1263030200
2014-01-01,41.000000,41.009998,37.580002,38.189999,35.116756,1760606900
2014-02-01,37.860001,39.869999,37.049999,39.480000,36.302937,1540215400
2014-03-01,38.720001,41.250000,38.029999,41.009998,37.709820,1513694500
2014-04-01,41.400002,42.470001,40.540001,41.330002,38.004070,1473693800
2014-05-01,41.279999,43.290001,41.080002,42.549999,39.125893,1040412500
2014-06-01,42.730000,43.980000,42.560001,43.230000,39.751171,772431100
2014-07-01,43.549999,45.130001,43.400002,43.820000,40.612072,884413800
2014-08-01,43.950001,45.580002,43.139999,45.060001,41.761299,1024739400
2014-09-01,45.049999,45.849998,41.360001,41.560001,38.517521,1431626700
2014-10-01,41.340000,42.330002,39.680000,42.150002,39.064327,1722060400
2014-11-01,42.009998,42.459999,40.910000,41.500000,38.461910,834550900
2014-12-01,41.049999,41.099998,37.230000,39.290001,36.413708,1240555700
2015-01-01,39.189999,41.110001,37.720001,39.020000,36.683651,1266903300
2015-02-01,39.529999,41.000000,39.099998,40.740002,38.300663,789036700
2015-03-01,40.639999,40.709999,38.070000,40.130001,37.727188,1201945700
2015-04-01,40.450001,44.189999,40.360001,42.880001,40.312534,1027714100
2015-05-01,43.090000,43.459999,41.070000,41.119999,38.657909,816192000
2015-06-01,41.139999,41.299999,39.029999,39.619999,37.247726,1020933800
2015-07-01,39.840000,40.020000,36.270000,37.119999,35.157322,1171469900
2015-08-01,36.669998,37.009998,30.000000,33.799999,32.012859,1693381800
2015-09-01,32.810001,35.349998,31.610001,32.779999,31.046795,1326114300
2015-10-01,33.049999,36.419998,32.689999,34.869999,33.026283,1401688400
2015-11-01,35.169998,36.270000,33.439999,33.990002,32.192822,1199091200
2015-12-01,34.160000,34.299999,31.500000,32.189999,30.487989,1396677200
2016-01-01,31.350000,31.500000,27.610001,30.570000,29.404701,1442080200
2016-02-01,30.059999,30.990000,28.600000,30.320000,29.164230,1330186500
2016-03-01,30.900000,34.580002,30.889999,34.250000,32.944427,1558525100
2016-04-01,33.520000,35.340000,32.730000,34.389999,33.079082,1256967000
2016-05-01,34.389999,34.400002,31.700001,33.119999,31.857498,1423381800
2016-06-01,32.990002,34.860001,31.889999,34.360001,33.050232,1685931000
2016-07-01,34.619999,36.250000,33.330002,36.209999,35.103359,1304961800
2016-08-01,36.299999,37.980000,35.549999,36.529999,35.413578,1600944400
2016-09-01,36.570000,38.320000,35.849998,37.450001,36.305462,1778198400
2016-10-01,37.529999,38.189999,36.380001,37.139999,36.004932,1177835100
2016-11-01,37.279999,37.669998,34.029999,35.500000,34.415054,1816021000
2016-12-01,35.400002,36.410000,33.939999,35.009998,33.940033,1134897900
2017-01-01,35.389999,37.619999,35.299999,37.340000,36.612938,989825300
2017-02-01,37.490002,39.150002,37.259998,37.990002,37.250282,826322500
2017-03-01,38.299999,40.230000,37.389999,39.389999,38.623016,1490290800
2017-04-01,39.509998,40.310001,38.709999,40.060001,39.279972,894324700
2017-05-01,40.240002,41.759998,39.790001,41.200001,40.397778,1208410000
2017-06-01,41.310001,42.040001,40.900002,41.389999,40.584076,1186147900
2017-07-01,41.619999,44.160000,40.950001,43.799999,43.146145,949944400
2017-08-01,44.000000,45.070000,42.720001,44.830002,44.160770,1053433100
2017-09-01,45.009998,45.959999,44.090000,44.810001,44.141068,1069822900
2017-10-01,44.810001,46.820000,44.790001,46.279999,45.589119,1030611000
2017-11-01,46.700001,47.930000,45.450001,46.099998,45.411808,1050700800
2017-12-01,45.980000,47.320000,45.049999,47.119999,46.416580,1053812000
2018-01-01,47.779999,52.080002,47.730000,51.029999,51.029999,1287176300
2018-02-01,50.570000,50.849998,45.040001,48.020000,48.020000,1919418900
2018-03-01,48.369999,50.180000,46.869999,48.279999,48.279999,1439966700
2018-04-01,47.950001,48.310001,46.009998,46.919998,46.919998,1295042500
2018-05-01,46.639999,47.730000,45.599998,47.400002,47.400002,634281200
