Date,Open,High,Low,Close,Adj Close,Volume
2013-05-01,82.220001,87.370003,81.489998,84.589996,75.580666,30178400
2013-06-01,84.809998,85.940002,81.029999,83.790001,74.865875,39860600
2013-07-01,84.279999,88.720001,83.099998,87.830002,78.475594,27388000
2013-08-01,88.550003,88.949997,84.169998,84.470001,75.897987,28961100
2013-09-01,85.379997,89.349998,84.339996,86.199997,77.452454,32931100
2013-10-01,86.309998,90.889999,84.760002,89.980003,81.238136,27853800
2013-11-01,90.089996,92.879997,89.550003,92.430000,83.450119,26079000
2013-12-01,92.370003,94.209999,90.769997,94.169998,85.021057,27668800
2014-01-01,93.930000,94.580002,90.190002,90.790001,82.461411,37091500
2014-02-01,90.730003,95.110001,88.639999,94.680000,85.994568,36507000
2014-03-01,93.910004,96.839996,93.489998,96.500000,87.647606,32262100
2014-04-01,96.750000,97.940002,93.790001,97.379997,88.886070,38199100
2014-05-01,97.290001,98.820000,96.160004,98.750000,90.136559,28262300
2014-06-01,98.860001,101.989998,98.449997,101.269997,92.436768,24551800
2014-07-01,101.550003,102.250000,99.019997,99.029999,90.392143,29038400
2014-08-01,98.889999,102.669998,97.690002,102.639999,94.169731,34887400
2014-09-01,102.809998,103.660004,99.839996,100.089996,91.830185,25490600
2014-10-01,99.919998,102.330002,92.459999,102.199997,94.207726,63734700
2014-11-01,102.300003,105.320000,101.480003,104.449997,96.281776,31499500
2014-12-01,103.830002,106.389999,100.220001,104.400002,96.235695,48411600
2015-01-01,104.779999,105.040001,100.129997,100.279999,92.979332,45941100
2015-02-01,100.720001,106.019997,99.690002,105.059998,97.411339,31468500
2015-03-01,105.260002,105.769997,101.769997,103.080002,95.575485,34490500
2015-04-01,103.000000,105.480003,102.239998,103.989998,96.896645,34424000
2015-05-01,104.389999,106.489998,103.250000,105.279999,98.098663,25771200
2015-06-01,105.680000,106.419998,102.809998,103.150002,96.113945,28157300
2015-07-01,103.889999,104.559998,100.820000,102.910004,95.890312,32412400
2015-08-01,102.830002,103.300003,89.690002,96.739998,90.774193,52729400
2015-09-01,95.809998,98.400002,91.139999,93.279999,87.527573,51175100
2015-10-01,93.570000,101.120003,91.940002,100.290001,94.625214,56490900
2015-11-01,100.370003,102.529999,97.870003,100.739998,95.049812,47699600
2015-12-01,101.019997,101.839996,95.709999,97.860001,92.332474,81271300
2016-01-01,96.290001,97.029999,86.150002,92.690002,88.043922,98147400
2016-02-01,92.099998,94.209999,86.559998,92.690002,88.043922,58177800
2016-03-01,93.389999,99.820000,93.110001,98.809998,93.857132,35708100
2016-04-01,98.150002,102.629997,97.029999,100.889999,96.424881,39116000
2016-05-01,101.099998,102.879997,98.809998,102.370003,97.839394,42519600
2016-06-01,101.930000,104.070000,97.589996,103.230003,98.661324,48434700
2016-07-01,103.120003,106.050003,100.889999,105.580002,100.907326,37035800
2016-08-01,105.580002,106.900002,103.849998,106.389999,102.297264,40962800
2016-09-01,106.440002,107.470001,103.650002,105.620003,101.556900,66234300
2016-10-01,105.379997,106.040001,103.150002,104.040001,100.533043,52896800
2016-11-01,104.139999,110.360001,102.070000,109.910004,106.205185,62109200
2016-12-01,110.290001,114.470001,109.830002,112.029999,108.253716,54502800
2017-01-01,112.709999,114.010002,111.599998,112.709999,109.656158,50961900
2017-02-01,112.989998,117.110001,112.089996,116.650002,113.489410,38633500
2017-03-01,117.580002,118.739998,112.650002,114.940002,111.825737,46421700
2017-04-01,114.970001,121.239998,113.110001,114.720001,112.178108,45353500
2017-05-01,114.839996,115.370003,112.389999,114.529999,111.992317,41519300
2017-06-01,114.809998,117.459999,114.559998,116.430000,113.850220,61621900
2017-07-01,116.820000,117.790001,114.709999,117.199997,114.603165,32168700
2017-08-01,117.589996,117.779999,114.010002,115.790001,113.922005,36591700
2017-09-01,115.970001,118.809998,114.730003,118.510002,116.598129,34045400
2017-10-01,118.610001,120.849998,118.440002,119.389999,118.124046,35219700
2017-11-01,119.940002,123.750000,118.080002,123.029999,121.725449,34044700
2017-12-01,123.110001,125.360001,121.370003,124.339996,123.021553,43545000
2018-01-01,124.779999,131.559998,124.400002,129.039993,128.326065,60138000
2018-02-01,128.759995,129.639999,116.230003,122.800003,122.120605,53314600
2018-03-01,122.849998,126.519997,116.889999,119.959999,119.296310,34728100
2018-04-01,119.709999,122.900002,116.029999,120.339996,120.339996,37727000
2018-05-01,119.910004,122.970001,117.169998,122.690002,122.690002,10263300
