Date,Open,High,Low,Close,Adj Close,Volume
2015-01-02,90.839996,91.000000,89.919998,90.440002,80.849731,7251400
2015-01-05,90.230003,91.000000,89.849998,90.010002,80.465332,8626100
2015-01-06,90.309998,90.559998,89.260002,89.599998,80.098816,7791200
2015-01-07,89.940002,90.370003,89.559998,90.070000,80.518974,5986600
2015-01-08,90.480003,91.230003,90.129997,91.099998,81.439743,6823300
2015-01-09,91.180000,91.180000,90.120003,90.250000,80.679878,4872800
2015-01-12,90.480003,90.620003,89.510002,89.919998,80.384865,5247600
2015-01-13,90.779999,91.500000,89.769997,90.300003,80.724571,6727100
2015-01-14,89.730003,90.160004,89.430000,89.989998,80.447456,6418200
2015-01-15,89.989998,90.500000,89.339996,89.860001,80.331230,6768200
2015-01-16,89.949997,91.339996,89.870003,91.250000,81.573830,8815700
2015-01-20,91.250000,91.790001,90.500000,91.190002,81.520210,9869900
2015-01-21,90.400002,91.190002,89.629997,90.730003,81.685509,6974500
2015-01-22,91.040001,91.690002,89.870003,91.620003,82.486786,7211200
2015-01-23,91.169998,91.190002,89.949997,90.080002,81.100288,6738200
2015-01-26,89.949997,89.949997,88.739998,89.580002,80.650154,9371700
2015-01-27,87.099998,87.209999,86.019997,86.489998,77.868164,14417400
2015-01-28,86.629997,86.910004,85.010002,85.150002,76.661751,14033400
2015-01-29,85.779999,86.110001,85.150002,85.669998,77.129906,12054500
2015-01-30,85.089996,85.220001,84.250000,84.290001,75.887474,14685300
2015-02-02,84.580002,85.139999,83.680000,85.120003,76.634750,10278700
2015-02-03,85.949997,86.000000,85.120003,85.949997,77.382011,10746700
2015-02-04,85.889999,86.480003,85.550003,85.790001,77.237953,9212800
2015-02-05,86.239998,86.779999,86.099998,86.699997,78.057243,6531300
2015-02-06,86.559998,86.610001,85.150002,85.610001,77.075897,8330800
2015-02-09,85.309998,85.430000,84.589996,85.050003,76.571716,8811500
2015-02-10,85.330002,85.570000,84.820000,85.389999,76.877823,7059300
2015-02-11,85.949997,86.199997,85.150002,85.639999,77.102898,7184600
2015-02-12,86.059998,86.150002,85.410004,86.029999,77.454010,6074600
2015-02-13,86.029999,86.150002,85.500000,85.900002,77.336983,6272000
2015-02-17,86.059998,86.059998,85.000000,85.489998,76.967857,10310400
2015-02-18,85.760002,86.389999,85.519997,86.260002,77.661102,7515600
2015-02-19,86.110001,86.300003,85.050003,85.209999,76.715752,7271600
2015-02-20,84.949997,85.050003,84.190002,84.870003,76.409668,9581300
2015-02-23,84.959999,85.500000,84.650002,85.389999,76.877823,7919200
2015-02-24,85.510002,85.739998,85.010002,85.500000,76.976845,6418100
